hour_bin,transactions,average_risk,observed_fraud,risk_baseline,risk_std,risk_lift,z_score,spike_score,transaction_risk_score,final_risk_score,severity,explanation,alert
4217,175,0.03683893949212093,3,0.03996998752386593,0.010680332202016094,0.9216650235410891,-0.2931601725978113,14.967918706620061,3.683893949212093,8.19750385217528,LOW,175 transactions in window,False
4218,183,0.04646842427807286,10,0.04003556925729492,0.01065498766598995,1.1606784951510536,0.6037411982475779,16.301689835509393,4.646842427807286,9.308781390888129,LOW,183 transactions in window,False
4219,175,0.047325657484087714,18,0.04035686562532268,0.010730759643018227,1.172679214571915,0.649422043787846,16.263012815909423,4.7325657484087715,9.344744575409033,LOW,175 transactions in window,False
4220,201,0.05500243351838611,9,0.04074912552607918,0.01080926069339364,1.3497819353984641,1.3186200607612517,21.972900946118507,5.500243351838611,12.08930638955057,LOW,201 transactions in window,False
4221,200,0.051986069944628684,7,0.04152146247605127,0.011146887213456165,1.2520288748165647,0.9387919038011683,17.242635564146738,5.198606994462868,10.016218422336417,LOW,200 transactions in window,False
4222,214,0.050405540334915545,14,0.04189647637423166,0.011347878246132759,1.203097365150196,0.749837438869569,17.07057038798979,5.040554033491555,9.852560575290848,LOW,214 transactions in window,False
4223,168,0.040300622998447555,4,0.04259952099893752,0.011329827639495827,0.9460346514096414,-0.20290670552445075,14.850429285120864,4.030062299844755,8.3582090939552,LOW,168 transactions in window,False
4224,158,0.04285658680012419,3,0.04280430761632394,0.011237814123806195,1.0012213533336143,0.004652077639324883,14.683017781760894,4.2856586800124195,8.444602320711809,LOW,158 transactions in window,False
4225,130,0.05490086121362181,3,0.0430565156046998,0.01116497297210675,1.2750883447621375,1.0608485697647925,16.93686961920272,5.4900861213621805,10.068799520498397,LOW,130 transactions in window,False
4226,145,0.08590840116818228,25,0.044102913760656705,0.01104347161205546,1.9479076061595593,3.785538540425021,56.355470371375645,8.590840116818228,27.696692218641196,LOW,risk 1.9x above recent baseline; 3.8σ statistical deviation; 145 transactions in window,True
4227,79,0.07968388821934824,11,0.046106111554468414,0.013858136751124614,1.728271709168361,2.422964736738864,35.93452812129379,7.968388821934824,19.15484454167841,LOW,risk 1.7x above recent baseline; 2.4σ statistical deviation,False
4228,43,0.09120988135781082,5,0.04736751927445088,0.01545746771419489,1.9255785980543771,2.836322410241792,40.85063571758581,9.120988135781081,21.812847168502973,LOW,risk 1.9x above recent baseline; 2.8σ statistical deviation,False
4229,33,0.08549954130422315,7,0.04838719374305419,0.017467312904548896,1.7669869792045194,2.1246741135268743,30.019211133772405,8.549954130422314,17.13765693176235,LOW,risk 1.8x above recent baseline; 2.1σ statistical deviation,False
4230,26,0.06605815061381022,3,0.05080014941922987,0.01844200072978516,1.3003534707873239,0.8273506447669521,11.793695607771514,6.605815061381022,8.680967279937219,LOW,no major anomaly detected,False
4231,8,0.023217169317502357,1,0.05200016779211036,0.018459494857145126,0.44648258463937,-1.559251685777683,6.3606963845777225,2.3217169317502355,3.9373087128812303,LOW,no major anomaly detected,False
4232,9,0.02576599537630674,1,0.05141579591917555,0.019155862258741992,0.5011299526863358,-1.3390052714104914,6.6657021895985515,2.576599537630674,4.212240598417825,LOW,no major anomaly detected,False
4233,24,0.026300211689372813,1,0.049690595906235445,0.019535967990309305,0.5292794584110133,-1.197298451167881,9.318251776732616,2.630021168937281,5.3053134120554155,LOW,no major anomaly detected,False
4234,44,0.026663140746029892,0,0.04966692172873857,0.01956514944162643,0.5368390030623119,-1.1757528891533169,11.019822272944031,2.6663140746029894,6.007717353939406,LOW,no major anomaly detected,False
4235,43,0.03534254202030925,4,0.04937035593463468,0.019868019276039678,0.715865651588618,-0.7060499448600098,10.954766104155578,3.534254202030925,6.502458962880786,LOW,no major anomaly detected,False
4236,118,0.03847746257121797,4,0.049493771804252164,0.019766835696988037,0.7774202928682888,-0.5573127334039002,13.83497792516881,3.847746257121797,7.842638924340602,LOW,118 transactions in window,False
4237,117,0.03287572419908864,2,0.04964235122933299,0.019665603929175917,0.6622515530582448,-0.8525864291088135,13.81054843269028,3.2875724199088645,7.496762825021431,LOW,117 transactions in window,False
4238,157,0.035585660560013346,0,0.04918665762252004,0.01993148573346017,0.7234819823114085,-0.6823875171369633,14.655593358688465,3.5585660560013346,7.997376977076187,LOW,157 transactions in window,False
4239,193,0.03619583835262063,3,0.04820268008971118,0.019998407975818023,0.7509092499681692,-0.6003898786147961,15.24980500056326,3.6195838352620626,8.271672301382543,LOW,193 transactions in window,False
4240,175,0.041046543156271646,5,0.04805618627480141,0.020076037717307118,0.8541365084934899,-0.34915470957134653,14.967918706620061,4.104654315627164,8.449960072024323,LOW,175 transactions in window,False
4241,197,0.045712692022917854,5,0.04816313694652139,0.020029586466225456,0.9491219825169522,-0.12234126389656408,15.30888618750106,4.571269202291785,8.866315996375494,LOW,197 transactions in window,False
4242,222,0.04688699968820054,6,0.048532876635304596,0.01989289357056099,0.9660873811484154,-0.08273693021410182,15.65310086746505,4.688699968820053,9.074460328278052,LOW,222 transactions in window,False
4243,200,0.03993990812942729,11,0.04855031727739325,0.01989118833006448,0.8226497862254905,-0.4328755529880424,15.352419003022503,3.9939908129427293,8.537362088974639,LOW,200 transactions in window,False
4244,254,0.056396503990656474,22,0.048242577720949066,0.019967943929821916,1.1690192907367511,0.4083508196119083,17.30892483060114,5.639650399065648,10.307360171679845,LOW,254 transactions in window,False
4245,222,0.043785365774182114,6,0.048300663990627,0.019990478099530997,0.9065168500101551,-0.22587244757046698,15.65310086746505,4.3785365774182115,8.888362293436947,LOW,222 transactions in window,False
4246,248,0.045681001421243636,9,0.04795896798352505,0.019994831386448052,0.9525017601908375,-0.11392777054500987,15.972351234650667,4.568100142124363,9.129800579134885,LOW,248 transactions in window,False
4247,187,0.04076860106272468,8,0.04776211219545539,0.01999295403334188,0.8535761755235743,-0.34979879016716386,15.158858955329643,4.076860106272468,8.509659645895338,LOW,187 transactions in window,False
4248,168,0.03695975287886907,4,0.04778161128146694,0.019985587311541188,0.7735141592683095,-0.541483131513904,14.850429285120864,3.6959752878869074,8.15775688678049,LOW,168 transactions in window,False
4249,145,0.03865293778649042,5,0.04753590986808131,0.0200847692641026,0.813131333632987,-0.442274041826678,14.426931569866197,3.865293778649042,8.089948895135905,LOW,145 transactions in window,False
4250,88,0.05364202720281321,8,0.0468589130586175,0.020099554277321775,1.1447561136492959,0.33747584899676425,14.079724088044246,5.364202720281321,8.850411267386491,LOW,no major anomaly detected,False
4251,62,0.0712343862412467,3,0.04551448081006046,0.018379556284032584,1.565092800652164,1.399375753892963,21.224261168879465,7.12343862412467,12.76376764202659,LOW,risk 1.6x above recent baseline,False
4252,27,0.1026099111718645,6,0.045162418227639556,0.017767308071840564,2.2720198607316133,3.2333256513559068,47.103044055648894,10.260991117186451,24.99781229257143,LOW,elevated predicted fraud probability; risk 2.3x above recent baseline; 3.2σ statistical deviation,False
4253,29,0.05718145704188492,2,0.0456374194698918,0.01915044214188391,1.2529511463637646,0.6028078874871076,11.743183979615647,5.718145704188491,8.128161014359353,LOW,no major anomaly detected,False
4254,16,0.1122556442452178,1,0.044457499292294374,0.017377984516395988,2.5250103139443696,3.901381364965335,55.9066504860698,11.22556442452178,29.09799884914099,LOW,elevated predicted fraud probability; risk 2.5x above recent baseline; 3.9σ statistical deviation,False
4255,6,0.03759292461480513,3,0.04638239486026969,0.021856194948482364,0.8104998615974127,-0.4021500662023916,5.633171855748475,3.759292461480513,4.508844219187697,LOW,no major anomaly detected,False
4256,4,0.023769127942455972,0,0.046981384664323965,0.021385652552587155,0.5059265092394227,-1.0854125991614814,4.659125888366308,2.376912794245597,3.2897980318938815,LOW,no major anomaly detected,False
4257,19,0.04045338201867721,0,0.04689818185458019,0.021475477503217974,0.8625788979221682,-0.3001004208142643,8.672278490830793,4.045338201867721,5.89611431745295,LOW,no major anomaly detected,False
4258,14,0.03331506193896706,0,0.04748789728496788,0.02107587102626673,0.7015484753735942,-0.6724673598703134,7.839474080655171,3.331506193896706,5.134693348600091,LOW,no major anomaly detected,False
4259,42,0.040887110961800255,3,0.047765060668006926,0.0208324359517445,0.8560045855691014,-0.33015580713357306,10.888214260997012,4.088711096180026,6.808512362106821,LOW,no major anomaly detected,False
4260,69,0.04213266181077972,6,0.04799608437390238,0.020719120776697398,0.8778353976244182,-0.28299572295158376,12.298874045347025,4.213266181077972,7.447509326785593,LOW,no major anomaly detected,False
4261,97,0.042733133284919844,3,0.048148384342217444,0.02065945839694615,0.8875299528472568,-0.26211970097425563,13.272920012729191,4.273313328491985,7.873156002186867,LOW,no major anomaly detected,False
4262,133,0.047876449483779074,5,0.04855910972079375,0.020439439919319572,0.9859416648917196,-0.033399165520646965,14.17864711196588,4.787644948377907,8.544045813813096,LOW,133 transactions in window,False
4263,155,0.05326033226210301,11,0.04907122592595065,0.02025338138880146,1.0853678761250798,0.20683491095805906,15.258974508251875,5.326033226210301,9.29920973902693,LOW,155 transactions in window,False
4264,157,0.03950819571177752,4,0.04978224650551242,0.020080519791285088,0.7936201856097987,-0.5116426716301347,14.655593358688465,3.9508195711777523,8.232729086182037,LOW,157 transactions in window,False
4265,165,0.04435528161014314,4,0.04971814869532517,0.020112047361926077,0.8921346183252741,-0.26664948568758945,14.798579343594048,4.4355281610143145,8.58074863404621,LOW,165 transactions in window,False
4266,169,0.043429580254663175,4,0.04966158992812622,0.020125705189688106,0.8745104681005491,-0.3096542265090998,14.867508259018889,4.342958025466317,8.552778118887346,LOW,169 transactions in window,False
4267,175,0.04458967996265995,8,0.049517530785062165,0.020158775989931328,0.900482702907941,-0.2444518866057899,14.967918706620061,4.458967996265995,8.662548280407622,LOW,175 transactions in window,False
4268,138,0.041559846635802686,11,0.04971127127811353,0.02008493459350966,0.836024619110884,-0.4058477066161286,14.284698446395822,4.155984663580268,8.20747017670649,LOW,138 transactions in window,False
4269,192,0.036987871774990744,9,0.049093077221661285,0.0200985476430425,0.7534233718531423,-0.6022925467881254,15.23484435910609,3.6987871774990744,8.31321005014188,LOW,192 transactions in window,False
4270,155,0.04387507069907257,7,0.04880984830502832,0.020224099002349435,0.8988979114395779,-0.24400481847831498,14.618715437313776,4.387507069907257,8.479990416869864,LOW,155 transactions in window,False
4271,139,0.033142571929723676,2,0.04873460119160452,0.020239600235173176,0.6800624426866784,-0.7703723927701102,14.305450346579265,3.3142571929723674,7.710734454415127,LOW,139 transactions in window,False
4272,139,0.04699925843149771,0,0.04841684997772947,0.02042907523611692,0.9707211116195329,-0.06939088186065218,14.305450346579265,4.699925843149771,8.542135644521569,LOW,139 transactions in window,False
4273,112,0.05340597900562544,3,0.048835162709089,0.020286564930833563,1.0935968274287278,0.22531248203530274,14.387185681860473,5.3405979005625435,8.959233013081715,LOW,112 transactions in window,False
4274,84,0.05462424790186315,10,0.0494498727598863,0.020187893809282965,1.1046387958792545,0.25631079650307675,13.645722926881055,5.462424790186315,8.735744044864212,LOW,no major anomaly detected,False
4275,69,0.055490610855937886,0,0.049490798622346704,0.02019775504041464,1.1212308631221415,0.29705342111466715,13.208105518763086,5.549061085593789,8.612678858861507,LOW,no major anomaly detected,False
4276,51,0.07132972153331847,0,0.04883480798129217,0.01971064651009882,1.460632783907817,1.1412570125744455,16.65882578151411,7.132972153331847,10.943313604604754,LOW,no major anomaly detected,False
4277,26,0.07392861586486531,0,0.04753146674635275,0.01682287666816596,1.5553615515249821,1.5691221923099545,20.820283617178383,7.39286158648653,12.763830398763272,LOW,risk 1.6x above recent baseline,False
4278,13,0.08344591001482654,0,0.0482292650306436,0.01757123657053979,1.730192445640779,2.0042212079272623,25.668956598377335,8.344591001482653,15.274337240240527,LOW,risk 1.7x above recent baseline; 2.0σ statistical deviation,False
4279,4,0.07297004926862016,0,0.04702885943771063,0.013525280096309772,1.5516015089685185,1.917978012003412,20.270862355672847,7.297004926862016,12.486547898386348,LOW,risk 1.6x above recent baseline,False
4280,6,0.053435568493673535,0,0.04850290629828627,0.014354554743072017,1.1016982810277813,0.34363045623326854,6.395908963456836,5.343556849367354,5.764497695003147,LOW,no major anomaly detected,False
4281,9,0.021728268638254514,0,0.049739007987920324,0.01337604151221627,0.4368456372015193,-2.0940978184079158,6.6657021895985515,2.1728268638254513,3.969976994134692,LOW,no major anomaly detected,False
4282,9,0.0231371147839442,0,0.048958794930402706,0.014444638363874414,0.47258342074870774,-1.7876307800849978,6.6657021895985515,2.31371147839442,4.054507762876073,LOW,no major anomaly detected,False
4283,46,0.037713905585334453,25,0.048534713798943425,0.015060184752583519,0.777050128317754,-0.7185043471497056,11.145706352865158,3.7713905585334455,6.72111687626613,LOW,no major anomaly detected,False
4284,51,0.036700929716397136,0,0.04840249690825735,0.01514394024293642,0.7582445547377547,-0.7726897362341459,11.438367245024915,3.6700929716397135,6.777402680993795,LOW,no major anomaly detected,False
4285,88,0.04341297808102856,3,0.04817617473765808,0.015281676753373651,0.9011296209678877,-0.3116933261644853,12.994053235674526,4.341297808102856,7.802399979131524,LOW,no major anomaly detected,False
4286,92,0.043144656840675484,3,0.04820450160416261,0.015271775480243926,0.8950337708076169,-0.3313200072927153,13.121321100363378,4.314465684067549,7.83720785058588,LOW,no major anomaly detected,False
4287,108,0.049315347563657574,13,0.04800734357736663,0.015306698455922902,1.0272459146626811,0.08545304462993564,13.785222628439028,4.931534756365758,8.473009905195067,LOW,108 transactions in window,False
4288,125,0.03931413655837185,8,0.0478429692149314,0.015268971001510489,0.8217327896551669,-0.5585728505028814,14.00044454155844,3.9314136558371846,7.959026010125687,LOW,125 transactions in window,False
4289,132,0.03308769440024577,2,0.04783488341687283,0.015273627317879415,0.6917063874054457,-0.9655328567146522,14.156962533576777,3.3087694400245766,7.648046677445457,LOW,132 transactions in window,False
4290,167,0.04618479179207504,5,0.04736540061646044,0.015555799869037242,0.9750744465576184,-0.07589508956947441,14.833248951734063,4.618479179207504,8.704387088218127,LOW,167 transactions in window,False
4291,147,0.046214791669589375,4,0.04748020109718593,0.015535644534948434,0.9733486927528714,-0.08145200701199988,14.466318268310072,4.621479166958937,8.55941480749939,LOW,147 transactions in window,False
4292,158,0.03997816032760747,1,0.04754791408497466,0.015526036873721153,0.8407973535108395,-0.48755222075889215,14.673857631758786,3.997816032760747,8.268232672359963,LOW,158 transactions in window,False
4293,158,0.03652778491473083,7,0.04748201048879985,0.015555887833244356,0.7692973515379489,-0.7041851735815964,14.673857631758786,3.652778491473083,8.061210147587364,LOW,158 transactions in window,False
4294,145,0.04123640210408663,4,0.04746284020295569,0.01556965995417304,0.8688144647002958,-0.3999084191431061,14.426931569866197,4.123640210408663,8.244956754191676,LOW,145 transactions in window,False
4295,129,0.03633003184702898,0,0.047352895678164614,0.015605371830487299,0.7672188010200504,-0.7063506048347347,14.090916832158982,3.633003184702898,7.816168643685332,LOW,129 transactions in window,False
4296,129,0.03546376506017976,4,0.04748570650805233,0.015492329639374604,0.7468303131209816,-0.7759931351652982,14.090916832158982,3.546376506017976,7.7641926364743785,LOW,129 transactions in window,False
4297,120,0.0442173087873753,2,0.04700506095091409,0.015685812402728504,0.9406925103990408,-0.17772443606770852,13.88322700338219,4.42173087873753,8.206329328595395,LOW,120 transactions in window,False
4298,93,0.04477825950035721,0,0.046622199691820326,0.01563484148666971,0.9604493094780633,-0.1179378884675783,13.1522826540974,4.4778259500357205,7.947608631660392,LOW,no major anomaly detected,False
4299,77,0.05717590187869791,9,0.046211950175090916,0.015544659643715522,1.2372536034957633,0.7053195087510041,14.39154116229976,5.71759018786979,9.187170577641778,LOW,no major anomaly detected,False
4300,37,0.07971523351165861,4,0.04628217063437259,0.015592130888918912,1.7223745649573348,2.144226668918383,30.251009577720346,7.971523351165861,16.883317841787655,LOW,risk 1.7x above recent baseline; 2.1σ statistical deviation,False
4301,15,0.03976262867274342,1,0.04663156696680343,0.0162575662255611,0.8526976736820802,-0.4225071698161231,8.026305204928967,3.976262867274342,5.596279802336192,LOW,no major anomaly detected,False
4302,14,0.04324617194538758,0,0.04520798416713168,0.01522656416374318,0.9566047401164498,-0.12884142480517588,7.839474080655171,4.324617194538758,5.730559948985324,LOW,no major anomaly detected,False
4303,13,0.05860800948726982,4,0.04353299508090506,0.012865331751706278,1.3462893921805332,1.1717548134244902,12.383853766140843,5.860800948726982,8.470022075692526,LOW,no major anomaly detected,False
4304,10,0.04122723199629488,1,0.04293457675668213,0.011719561679733646,0.960233804794139,-0.14568332903949094,6.941613501691095,4.122723199629489,5.250279320454132,LOW,no major anomaly detected,False
4305,8,0.015889501217968876,0,0.04242589606929135,0.011506975107499205,0.37452364452167675,-2.30611386601753,6.3606963845777225,1.5889501217968875,3.4976486269092217,LOW,no major anomaly detected,False
4306,14,0.032240822983490354,1,0.04218261409344611,0.012014138327716629,0.7643154336539705,-0.8275076279935979,7.839474080655171,3.2240822983490354,5.0702390112714895,LOW,no major anomaly detected,False
4307,34,0.02559855956934884,1,0.0425619352684272,0.011520235300392739,0.6014425661780954,-1.4724851755849169,10.292297744114782,2.559855956934884,5.652832671806843,LOW,no major anomaly detected,False
4308,62,0.031828114579720984,2,0.042057129184427805,0.011997464794840129,0.7567828617152916,-0.8525980096316779,11.993868240326199,3.1828114579720985,6.707234170913739,LOW,no major anomaly detected,False
4309,99,0.03841722589761697,0,0.04185409522039963,0.012132520499893357,0.9178845151308508,-0.2832774379250269,13.331404379197103,3.841722589761697,7.637595305535861,LOW,no major anomaly detected,False
4310,111,0.03132262520191013,1,0.041645938879424145,0.012147458657322833,0.752117158232338,-0.8498332012260713,13.65947706067744,3.132262520191013,7.343148336385584,LOW,111 transactions in window,False
4311,153,0.03298810618264701,6,0.04115335422780892,0.012322476089654146,0.8015897319095235,-0.662630463695311,14.581361658671813,3.2988106182647012,7.811831034427547,LOW,153 transactions in window,False
4312,163,0.03972724581048494,4,0.04047305250360015,0.012302958782525101,0.9815727589845399,-0.06062010824376189,14.76348948755042,3.9727245810484937,8.289030543649265,LOW,163 transactions in window,False
4313,157,0.0354652392984322,5,0.040490265389104864,0.012301555771451268,0.87589545184792,-0.40848703887799725,14.655593358688465,3.54652392984322,7.990151701381318,LOW,157 transactions in window,False
4314,123,0.030188949757986566,3,0.04058932975986263,0.012248811142194584,0.7437656629609923,-0.8490930165499033,13.954125510538997,3.0188949757986565,7.392987189694793,LOW,123 transactions in window,False
4315,138,0.03738273028821321,5,0.03992283634177561,0.012365740183425206,0.9363746094636967,-0.2054148005605929,14.284698446395822,3.7382730288213213,7.956843195851121,LOW,138 transactions in window,False
4316,142,0.04094383690769451,2,0.03955483378421827,0.01230160543123072,1.0351158882642157,0.11291234556669344,14.630197306233145,4.094383690769451,8.30870913695493,LOW,142 transactions in window,False
4317,142,0.033601187230336886,2,0.03959507030838856,0.012304629176816892,0.8486204714029307,-0.48712423527112286,14.366828144251526,3.3601187230336884,7.762802491520824,LOW,142 transactions in window,False
4318,167,0.03802952040363201,3,0.03947312873820548,0.012350763401624158,0.9634280742185956,-0.11688413805932302,14.833248951734063,3.8029520403632007,8.215070804911546,LOW,167 transactions in window,False
4319,156,0.03739227085264977,6,0.0393395086673532,0.012348204534452465,0.9505017250934963,-0.15769400395583721,14.637213121202924,3.739227085264977,8.098421499640157,LOW,156 transactions in window,False
4320,133,0.04285176828662879,5,0.03938376862592074,0.012338848758728828,1.0880565720779083,0.28106347103531,14.839071402550195,4.285176828662879,8.506734658217805,LOW,133 transactions in window,False
4321,134,0.05020806579127698,6,0.03969160209368945,0.01232895435977791,1.2649543768166398,0.85298910115983,16.187328291357694,5.020806579127698,9.487415264019697,LOW,134 transactions in window,False
4322,118,0.0460087604402209,8,0.03994121696885202,0.012484233995567544,1.1519118327341058,0.48601648074868853,14.974316670674604,4.6008760440220895,8.750252294683095,LOW,118 transactions in window,False
4323,57,0.056253168658059495,1,0.03999248784134634,0.012507467819629425,1.4065933802673314,1.3000777656364126,18.554908260351993,5.625316865805949,10.797153423624367,LOW,no major anomaly detected,False
4324,36,0.04436920834787181,0,0.039954040623819735,0.012453652904089993,1.1105061629591437,0.3545279251039714,11.281961888039168,4.4369208347871805,7.174937256087976,LOW,no major anomaly detected,False
4325,29,0.08985967146516334,7,0.03848128957532862,0.009216325721771857,2.3351522897708388,5.5747142018280496,69.8596925551687,8.985967146516334,33.335457309977286,MEDIUM,risk 2.3x above recent baseline; 5.6σ statistical deviation,False
4326,20,0.05264022796115388,1,0.04056866635834612,0.013967602370170848,1.297558748818084,0.86425438546187,11.045210664172968,5.2640227961153885,7.5764979433384205,LOW,no major anomaly detected,False
4327,12,0.031734400367712155,0,0.04096008535900305,0.01417596959137968,0.7747640194000942,-0.6507974591664599,7.425214642560432,3.1734400367712157,4.874149879086902,LOW,no major anomaly detected,False
4328,8,0.037984995066592635,0,0.039840351645688145,0.01377712245161055,0.9534302157873571,-0.1346693829289888,6.3606963845777225,3.7984995066592635,4.823378257826647,LOW,no major anomaly detected,False
4329,12,0.025335390090567383,0,0.039705258440283886,0.013778827925200606,0.6380865176503366,-1.0428948258679478,7.425214642560432,2.5335390090567382,4.490209262458216,LOW,no major anomaly detected,False
4330,27,0.01955182519428282,0,0.04009883714330882,0.013191359821204387,0.4875908277441252,-1.5576113628556933,9.646324458212959,1.9551825194282821,5.031639294942153,LOW,no major anomaly detected,False
4331,36,0.0256021218881601,0,0.03957012890209184,0.013761948067739626,0.6470062796991967,-1.0149730943016093,10.45316566584559,2.56021218881601,5.717393579627842,LOW,no major anomaly detected,False
4332,89,0.028301824830791404,2,0.03957027733204231,0.013761790843449534,0.7152293776792361,-0.8188216656856524,13.026398574176273,2.8301824830791404,6.908668919517994,LOW,no major anomaly detected,False
4333,134,0.03362543884375759,5,0.03942334859250358,0.013866470712407151,0.8529320832515869,-0.4181244001444616,14.200170465232894,3.3625438843757594,7.697594516718613,LOW,134 transactions in window,False
4334,141,0.041530935315240734,1,0.039223690798592774,0.013915996406013906,1.0588227285518663,0.16579801038543432,14.787683593940578,4.153093531524074,8.406929556490676,LOW,141 transactions in window,False
4335,193,0.037141227788824525,7,0.03964903705331488,0.013819674791025433,0.9367498065307821,-0.18146659038018298,15.24980500056326,3.7141227788824525,8.328395667554776,LOW,193 transactions in window,False
4336,184,0.05650178998473282,12,0.03982208378690561,0.013758508645954143,1.4188556853800771,1.2123193455805312,20.907701014319116,5.650178998473282,11.753187804811617,LOW,184 transactions in window,False
4337,198,0.04238753332832071,12,0.04052102312749927,0.014173306354550165,1.0460627609265558,0.13169193934922727,15.668940691938715,4.238753332832071,8.810828276474728,LOW,198 transactions in window,False
4338,202,0.04974916177924389,12,0.040809452045411296,0.014136333729060271,1.2190597835982901,0.632392380172456,17.02402976939526,4.974916177924389,9.794561614512737,LOW,202 transactions in window,False
4339,185,0.04178296030356933,0,0.04162446087963035,0.014061059418891762,1.0038078432870838,0.01127222488840552,15.15645622624875,4.178296030356933,8.56956010871366,LOW,185 transactions in window,False
4340,160,0.03948185427964216,9,0.041807803796936854,0.01403200396024295,0.9443656612867785,-0.16576032360629567,14.710044073928238,3.948185427964216,8.252928886349824,LOW,160 transactions in window,False
4341,179,0.04059110158424831,3,0.041746887854101335,0.014039089299937727,0.9723144327813773,-0.08232629946004791,15.032974875408517,4.059110158424831,8.448656045218305,LOW,179 transactions in window,False
4342,146,0.04706803099829094,2,0.04203813428551431,0.013934873781718081,1.1196508074933729,0.36095746481576485,15.344072959986107,4.706803099829094,8.9617110438919,LOW,146 transactions in window,False
4343,185,0.045029240704913376,5,0.042414738893625105,0.013943961135064412,1.061641351084239,0.18750065250208356,15.590207534727412,4.502924070491337,8.937837456185768,LOW,185 transactions in window,False
4344,193,0.04161845714727345,11,0.04273294597080276,0.013911464611694301,0.9739196819173014,-0.08011297549450298,15.24980500056326,4.161845714727344,8.597029429061712,LOW,193 transactions in window,False
4345,127,0.03827829293735069,3,0.04268155800666295,0.013913284369892144,0.8968344813320809,-0.31647919730878,14.04603410862569,3.8278292937350686,7.915111219691317,LOW,127 transactions in window,False
4346,133,0.04322716025010712,8,0.042184484137749355,0.013845637408212841,1.024717052576796,0.07530719472252553,14.36402500629185,4.322716025010712,8.339239617523168,LOW,133 transactions in window,False
4347,104,0.04289289501457312,4,0.042068584129827946,0.013823858121357552,1.0195944527679197,0.05962958224170666,13.619604332163043,4.289289501457312,8.021415433739605,LOW,104 transactions in window,False
4348,27,0.08925588677805632,0,0.04151190606134934,0.013492861085285537,2.1501274031153237,3.5384623331499014,50.00305914595165,8.925588677805631,25.356576865064042,LOW,risk 2.2x above recent baseline; 3.5σ statistical deviation,False
4349,30,0.0453561500937708,0,0.0433821843292737,0.016648137179080546,1.0455017605732935,0.11856976809258357,10.282236112374216,4.53561500937708,6.834263450575935,LOW,no major anomaly detected,False
4350,12,0.025694756713752348,1,0.04152787093879901,0.013409774339184381,0.6187352284835299,-1.1807144419113078,7.425214642560432,2.5694756713752347,4.511771259849314,LOW,no major anomaly detected,False
4351,7,0.02911920349476763,0,0.040405142970157286,0.01356603446161214,0.7206806201941841,-0.8319261982803835,6.019728903696724,2.911920349476763,4.155043771164747,LOW,no major anomaly detected,False
4352,10,0.056829305540743856,1,0.04029617643378459,0.01364895819711723,1.4102902699497262,1.2113106999222254,12.660174275341857,5.682930554074385,8.473828042581374,LOW,no major anomaly detected,False
4353,10,0.02757901086313851,0,0.041081356036874225,0.014046460187642773,0.6713266922928215,-0.9612631932431107,6.941613501691095,2.757901086313851,4.431386052464749,LOW,no major anomaly detected,False
4354,35,0.03345656208588809,1,0.041174840235731355,0.013944202700620405,0.8125486800761069,-0.5535116145077168,10.373848987042207,3.345656208588809,6.156933319970168,LOW,no major anomaly detected,False
4355,47,0.027445343105519902,0,0.041754204272881575,0.013279764402707114,0.6573072959588178,-1.0774936010494867,11.206653397217828,2.74453431055199,6.129381945218325,LOW,no major anomaly detected,False
4356,79,0.03063680957580946,4,0.04183100515693824,0.013187298667125577,0.7323947741840942,-0.8488619135497874,12.685431093295275,3.063680957580946,6.912381011866678,LOW,no major anomaly detected,False
4357,119,0.04107684051812005,5,0.041928296187980656,0.013091410364226397,0.9796925764394717,-0.06503926209412045,13.859202984351896,4.107684051812005,8.008291624827962,LOW,119 transactions in window,False
4358,151,0.04211139035405776,6,0.04223877125774576,0.012973768928260649,0.9969842658795469,-0.009818342256005738,14.54351958152503,4.211139035405776,8.344091253853477,LOW,151 transactions in window,False
4359,163,0.03842653438290018,7,0.04226295688436313,0.01297293302660518,0.9092249387102779,-0.29572514508439424,14.76348948755042,3.8426534382900184,8.21098785799418,LOW,163 transactions in window,False
4360,216,0.04782476567640746,4,0.04231651132578295,0.012953508833011676,1.1301679693824003,0.4252326085258746,16.550404534190992,4.782476567640746,9.489647754260844,LOW,216 transactions in window,False
4361,169,0.044194539883367086,10,0.0419549686462694,0.01265809521995182,1.053380357782649,0.1769279815155482,15.267860942388756,4.419453988336708,8.758816769957528,LOW,169 transactions in window,False
4362,182,0.0387338419813296,11,0.04203026058606299,0.012666151623490152,0.9215703505339088,-0.2602541563311133,15.08082518267575,3.87338419813296,8.356360591950075,LOW,182 transactions in window,False
4363,191,0.04119647928601859,8,0.041571288927816565,0.012573525240216567,0.9909839302204754,-0.029809431693757583,15.219805999682311,4.119647928601859,8.559711157034041,LOW,191 transactions in window,False
4364,176,0.04244241477504141,3,0.04154685221875195,0.012573665883169967,1.0215554851562318,0.07122525479925348,15.145986462418639,4.244241477504141,8.60493947146994,LOW,176 transactions in window,False
4365,178,0.04057565129013069,7,0.04167020890606025,0.012567046809751282,0.9737328502864699,-0.08709744083074861,15.016847381446407,4.057565129013069,8.441278029986405,LOW,178 transactions in window,False
4366,182,0.04931407175653197,17,0.04166956514380535,0.012567104887348664,1.1834553969148647,0.608294963816397,16.456740659537235,4.931407175653197,9.541540569206813,LOW,182 transactions in window,False
